"status_id","text","screen_name","created_at","favorite_count","retweet_count"
"1445804236533608448","Wer hat Faymann vor Gericht vertreten? Wer war sein Anwalt?…ich komm gleich drauf…<U+0001F602><U+0001F602><U+0001F602> https://t.co/6QQMLoAIWk","HJenewein",2021-10-06 17:32:46,3,0
"1445788629117259782","Bundespräsident @vanderbellen beim Festakt 75 Jahre APA. Ein Rohrkrepierer…wie zu erwarten…","HJenewein",2021-10-06 16:30:45,30,2
"1445739630037401614","So a Zufall das kurz danach Ibiza war…Sachen gibts…<U+0001F602> https://t.co/C3IwwzvKog","HJenewein",2021-10-06 13:16:03,52,13
"1444534577947611137","https://t.co/QA7T4CVd3E","HJenewein",2021-10-03 05:27:36,37,9
"1443125428252815370","Österreich 2021: Vor zwei Wochen schickt mit das .BK einen netten Hausbesuch vorbei - heute will .BK-Chef Holzer das Buch von @Peter_Pilz beschlagnahmen lassen. #GabiSchwarz macht eine gespenstische HD-PK und nahezu alle fragen sich: Was läuft in diesem Land aus dem Ruder?","HJenewein",2021-09-29 08:08:08,339,35
"1442359872985747460","Auch eine sehr profunde Analyse der angeblichen Insiderin. Aber gut...Journalismus war noch nie ihre Kernkompetenz... https://t.co/20YVTi5Tgd","HJenewein",2021-09-27 05:26:06,39,7
"1439832872827904007","Bullshitnews der türkisen Art… https://t.co/SHhKzcsbjC","HJenewein",2021-09-20 06:04:42,56,8
"1438149492520402949","Austria 2021 in a nutshell… https://t.co/fy7MbiGWBc","HJenewein",2021-09-15 14:35:33,18,5
"1437780070282797058","Ich halte mittlerweile alles für denkbar… https://t.co/UbaGH0SQbF","HJenewein",2021-09-14 14:07:36,8,1
"1437448535146958849","Comeback einer Staatsaffäre: BVT-Skandal macht Politik nervös - richtig! Offenbar hauptsächlich jene der ÖVP… https://t.co/lx0zR2Q3Gf","HJenewein",2021-09-13 16:10:11,28,8
"1437411462432051201","Erster Teilerfolg im Kampf gegen die neue Willkür in diesem Land:
Sämtliche bei mir beschlagnahmten Geräte, Datenträger, Akten etc. müssen nach Anordnung der zuständigen Richterin versiegelt und dem Gericht überstellt werden! #widerstand #kampfderwillkür","HJenewein",2021-09-13 13:42:53,130,14
"1429006283814969344","Vielleicht kandidiert er ja doch nochmal. Dann ist die Maurer-Truppe jedenfalls Geschichte und Basti ist alleine zu Hause… https://t.co/pDJRkqcdfw","HJenewein",2021-08-21 09:03:42,19,1
"1427495929914044471","Wirklich sehenswert, wie Alexander Köck hier eine offensichtliche Ungerechtigkeit ruhig und sachlich kritisiert, wie Alfons Haider mit zittriger Stimme den Orchestermusikern ihre Kompetenz abspricht (‚sind ja nur Studenten‘) und wie Doskozil die peinliche Situation rettet. https://t.co/7XJ9XOpEA4","HJenewein",2021-08-17 05:02:05,23,2
"1425471559398043652","<U+0001F648><U+0001F923> https://t.co/7AGVsZxCBx","HJenewein",2021-08-11 14:57:58,7,2
"1423938618989715458","Tja…es läuft alles ‚wie geschmiert‘… https://t.co/LVnAiUqBKb","HJenewein",2021-08-07 09:26:36,11,3
"1423312233388552192","Hmm…ob das auch seinerzeit beim #BVT so war?<U+0001F914><U+0001F914><U+0001F914> https://t.co/NaX5ZsoNWG","HJenewein",2021-08-05 15:57:34,20,5
"1421437101120409608","Gegen den türkisen Spin bist du derzeit machtlos…<U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F> Darum: keine Verschnaufpause, neuer U-Ausschuss ante portas!!! https://t.co/D2cxjrg7Jz","HJenewein",2021-07-31 11:46:28,60,8
"1419682053277339649","Ich bin ja ohnehin der Ansicht, dass es der @Peter_Pilz noch einmal probieren sollte. Der schafft das Kunststück - wie 2017 - nochmals aus dem Stand… https://t.co/Z2GUjKBdtc","HJenewein",2021-07-26 15:32:32,14,2
"1419345104460992515","Ich glaub ja der Nehammer Karli und der Basti Fantasti werden diesen Hinweis dankend aufnehmen und ab morgen die passenden Schrauben und Zaunsteher im #KaufhausÖsterreich bestellen… https://t.co/94gZKigV0f","HJenewein",2021-07-25 17:13:37,10,1
"1415695433284964357","Was sagt @M_T_Franz dazu? https://t.co/210XGxWzQy","HJenewein",2021-07-15 15:31:08,5,3
"1414992159623852035","In Abwandlung eines bekannten Zitats: Wer noch einmal mit dieser türkisen Korruptionistenpartie ernsthaft regieren möchte, den soll der Blitz treffen…wobei auch immer…. https://t.co/eDVq4FJ3o9","HJenewein",2021-07-13 16:56:34,47,10
"1414552323813253123","Der #Nationalratspräsident Sobotka besteht auf Rechtsstaatlichkeit (nonaned) und fordert aber selbst, dass Passagen geschwärzt werden, was definitiv nicht rechtskonform wäre. Es erinnert langsam alles an die #PensionSchöller…
#wosinddadieWärter??? https://t.co/YUN9hshuMn","HJenewein",2021-07-12 11:48:49,16,6
"1413824142541996044","Ich glaub ja, sie liebt ihren Kanzler! Nur…wer sagts ihr???? https://t.co/WK1LMH8zpC","HJenewein",2021-07-10 11:35:17,13,0
"1413554612850790409","Das Pinocchio-System der türkisen Nehmertruppe. Sicher nur böse Propaganda. Um Konrad Adenauer zu zitieren: „Wenn einem die Affären so nachlaufen; da muss was dran sein. Das kommt nicht von allein…“
 https://t.co/HbH5RO21rb","HJenewein",2021-07-09 17:44:16,37,12
"1413026815090831362","Ich glaub ja, der @RichardSchmitt2  wurde gehacked. Das ist nur noch Satire<U+0001F921><U+0001F921><U+0001F921> https://t.co/xRFpA543mo","HJenewein",2021-07-08 06:47:00,16,1
"1412986709428555781","Nachdem nun klar ist, dass @hafi1980 mit einem CT-Wert von über 30 nicht der Ausgangspunkt des Clusters war &amp; er am Do einen negativen Test hatte: haben sich die Damen und Herrn Journalisten eigentlich schon entschuldigt? https://t.co/QTYRWJM5Lj #Haficluster @RichardSchmitt2","HJenewein",2021-07-08 04:07:38,84,16
"1411407130498945030","Tja, was soll man da noch sagen…<U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F> https://t.co/db907JWooY","HJenewein",2021-07-03 19:30:57,10,2
"1409047023186292737","Sicher nur a Zufall…oder vielleicht auch nicht. Könnte es sein, dass es da ein Inseraten- bzw. Berichterstattungspaket mit dem BMI gibt? @hafi1980, das könnte man doch mal parlamentarisch thematisieren, was meinst Du? https://t.co/LZPdlyAzCJ","HJenewein",2021-06-27 07:12:43,12,4
"1408775344048459784","Eventuell sollte man die Mikros abdrehen, wenn Stimmen gezählt werden. Die (teils wertenden) Kommentare sind a bissl Dings<U+0001F605> #spoe #parteitag #sozialdemokraten","HJenewein",2021-06-26 13:13:10,4,2
"1408492692024221700","Sehr gut gemacht-in der Tat! https://t.co/w6KLEk2Ju0","HJenewein",2021-06-25 18:30:00,2,1
"1408174710773501957","Bin zwar kein Abgeordneter, aber ich denke es ist wert, den ganzen Artikel zu verlinken:

https://t.co/4LAaXqY9Ze https://t.co/sRCXQCAiE5","HJenewein",2021-06-24 21:26:28,15,4
