"status_id","text","screen_name","created_at","favorite_count","retweet_count"
"1354047395647123457","Der Tod von Arik Brauer trifft uns tief. Er war ein Künstler wie kein anderer und Kämpfer für Demokratie &amp; Menschlichkeit. Seine mahnenden Worte werden uns die Schrecken des Nationalsozialismus nie vergessen lassen. Meine Gedanken sind bei seiner Familie. https://t.co/cbb9goI40T","Alma_Zadic",2021-01-26 12:43:50,111,2
"1352571445432479744","Liebe @susanneraab_at, ich gratuliere Dir vom ganzen Herzen und freue mich gemeinsam mit dir über dieses Geschenk. Großes Glück kann so klein sein <U+2764><U+0001F33B> https://t.co/WnGvabpwu0","Alma_Zadic",2021-01-22 10:58:56,125,3
"1347555934147588096","Mein Mann &amp; ich sind überglücklich und dankbar, dass unser kleiner Sohn am 6.1.2021 um 23:23 Uhr das Licht der Welt erblickt hat.Die nächsten paar Wochen werde ich mich gemeinsam mit meinem Mann unserem Sohn widmen.Danke @WKogler, dass du in dieser Zeit die Vertretung übernimmst. https://t.co/DHWMkrnJcv","Alma_Zadic",2021-01-08 14:49:05,6734,107
"1331658355815944194","Wir stehen gemeinsam gegen Gewalt an Frauen. Auf Initiative von Frauenministerin @susanneraab_at wird im Rahmen der  Bewusstseinskampagne der „16 Tage gegen Gewalt“ ein Schwerpunkt auf das Thema gelegt. #orangetheworld https://t.co/H6nc2szypQ https://t.co/vHnlrU9jjw","Alma_Zadic",2020-11-25 17:57:47,26,4
"1325789668949045248","#NiemalsVergessen! Heute von 82 Jahren verdichtete sich der Hass zu Gewalt gegen Juden. Jüdische Geschäfte wurden geplündert, ihre Wohnungen verwüstet, ihre Synagogen angezündet. Hunderte Juden wurden allein in dieser Nacht ermordet. https://t.co/GTRBNbnv70","Alma_Zadic",2020-11-09 13:17:43,168,19
"1323387458566934528","Danke an alle Blaulichtorganisationen, die für unsere Sicherheit heute im Einsatz sind. Es sind schreckliche Bilder, die fassungslos machen. Bitte bleibt zu Hause. Alle Hinweise bitte direkt an @LPDWien senden.","Alma_Zadic",2020-11-02 22:12:12,990,55
"1321884425324535809","Der abscheuliche Terroranschlag in #Nizza ist erschütternd. Meine Gedanken sind bei den Opfern u Angehörigen. Es ist zugleich auch ein Angriff auf unsere Demokratie, unsere Grund- und Freiheitsrechte. Jetzt heißt es solidarisch sein mit #Frankreich, mit #Europa.","Alma_Zadic",2020-10-29 18:39:41,370,20
"1309855800102473729","Unsere neue Bundesfrauensprecherin. Herzlichen Glückwunsch liebe @disoski! Wir sehen uns gleich live https://t.co/xf5EdaPhom https://t.co/MyXl7WnqLk","Alma_Zadic",2020-09-26 14:02:13,48,6
"1307211159565672449","Die Welt hat eine bedeutende Frau und Richterin, Ruth Bader Ginsburg, verloren. Eine Kämpferin für Frauenrechte, Gleichstellung und Gerechtigkeit. Ihr Wirken hat nicht nur viele Frauen sondern auch die Gesellschaft geprägt. RIP R.B.G.
https://t.co/BK1WtRcTKd","Alma_Zadic",2020-09-19 06:53:21,1049,144
"1302121965713580032","Wir haben an vielen kleinen und großen Schrauben gedreht, damit alle, die vom Hass im Netz betroffen sind, sich rasch, kostengünstig und unbürokratisch zu Wehr setzen können. Das Netz gehört uns allen und darf nicht einer kleinen Gruppe von Hatern überlassen werden. #HassimNetz https://t.co/m85OSrRUyA","Alma_Zadic",2020-09-05 05:50:43,353,35
